Country,categories,2016,2017,2018,2019,2020
FI,Expenditure on military defense,1.1388,1.1387,1.0254,0.9825,1.3176
FI,"Expenditure on mining, manufacturing, & construction",0.2326,0.0711,0.0535,0.0491,0.1575
FI,Expenditure on old age,13.8352,13.6508,13.6635,13.7082,14.4448
FI,Expenditure on outpatient services,3.2043,3.1175,3.1538,3.1741,3.3918
FI,Expenditure on police services,0.5337,0.4927,0.4934,0.5231,0.5343
FI,Expenditure on pollution abatement,0.0805,0.0694,0.0694,0.0687,0.0754
FI,Expenditure on post-secondary non-tertiary education,0.0,0.0,0.0,0.0,0.0
FI,Expenditure on pre-primary & primary education,1.2376,1.171,1.1869,1.2358,1.3066
FI,Expenditure on prisons,0.0942,0.0963,0.0934,0.1008,0.0957
FI,Expenditure on public health services,0.0221,0.03,0.0308,0.0321,0.1342
FI,Expenditure on public order & safety,1.1866,1.1268,1.1094,1.1729,1.1677
FI,"Expenditure on recreation, culture, & religion",1.4463,1.4631,1.5086,1.4757,1.5212
FI,Expenditure on recreational & sporting services,0.4841,0.525,0.5701,0.5706,0.5559
FI,Expenditure on religious & community services,0.1738,0.1728,0.1683,0.167,0.1694
FI,Expenditure on secondary education,2.5938,2.3813,2.3288,2.354,2.5272
FI,Expenditure on sickness  & disability,3.2682,3.0985,3.1298,3.14,3.2123
FI,Expenditure on social protection,25.4811,24.5452,24.2509,24.0403,25.655
FI,Expenditure on street lighting,0.0,0.0,0.0,0.0,0.0
FI,Expenditure on subsidiary services to education,0.023,0.0208,0.0197,0.0179,0.0144
FI,Expenditure on survivors,0.696,0.6655,0.6575,0.6372,0.6571
FI,Expenditure on tertiary education,1.8578,1.7636,1.715,1.6993,1.7147
FI,Expenditure on transport,2.3437,2.2881,2.2016,2.2387,2.5285
FI,Expenditure on unemployment,2.5308,2.198,1.8739,1.6797,2.277
FI,Expenditure on waste management,0.0345,0.0225,0.0236,0.0233,0.0233
FI,Expenditure on waste water management,0.0,0.0,0.0,0.0,0.0
FI,Expenditure on water supply,0.0074,0.0071,0.0069,0.0062,0.0093
FR,Expenditure,56.6788,56.4967,55.6381,55.3465,61.6425
FR,"Expenditure on agriculture, fishing, forestry, & hunting",0.2206,0.236,0.2301,0.2132,0.2257
FR,Expenditure on biodiversity & landscape protection,0.0766,0.0748,0.0793,0.0804,0.0861
FR,Expenditure on broadcasting & publishing ,0.1567,0.1542,0.1496,0.1427,0.1542
FR,Expenditure on civil defense,0.0085,0.009,0.0084,0.0081,0.0087
FR,Expenditure on communication,0.0139,0.0175,0.02,0.0224,0.0278
FR,Expenditure on community development,0.583,0.5777,0.5759,0.6318,0.6184
FR,Expenditure on cultural services,0.6892,0.6919,0.6901,0.7003,0.7227
FR,Expenditure on defense,1.9125,1.7745,1.7591,1.74,1.92
FR,Expenditure on economic affairs,5.5826,5.8824,5.7753,5.8961,6.802
FR,"Expenditure on economic, commercial, & labour affairs",1.7271,1.7321,1.7889,1.885,2.3045
FR,Expenditure on education,5.4081,5.3937,5.3221,5.248,5.5039
FR,Expenditure on education not definable by level,0.2478,0.2401,0.2274,0.226,0.2136
FR,Expenditure on environment protection,0.945,0.9349,0.9634,0.9955,1.0462
FR,Expenditure on family & children,2.3754,2.3432,2.2827,2.2322,2.4082
FR,Expenditure on fire protection services,0.27,0.2675,0.2643,0.2663,0.2888
FR,Expenditure on foreign military aid,0.098,0.0851,0.0834,0.0767,0.0824
FR,Expenditure on fuel & energy,0.4349,0.4396,0.4262,0.4561,0.5723
FR,Expenditure on general public services,6.1413,6.1556,5.8287,5.5622,5.7621
FR,Expenditure on health,8.1252,8.1116,8.0268,7.9592,8.9877
FR,Expenditure on hospital services,3.4707,3.4363,3.3846,3.3509,3.7972
FR,Expenditure on housing,0.9401,0.9368,0.8831,0.8575,0.9314
FR,Expenditure on housing & community amenities,1.0851,1.0242,1.0342,1.0575,1.12
FR,Expenditure on housing development,0.3093,0.2532,0.2617,0.2196,0.2902
FR,Expenditure on law courts,0.2315,0.2291,0.2342,0.2332,0.2467
FR,"Expenditure on medical products, appliances, & equip",1.4389,1.4329,1.412,1.3952,1.5179
FR,Expenditure on military defense,1.6299,1.5046,1.4803,1.4662,1.6748
FR,"Expenditure on mining, manufacturing, & construction",0.0248,0.0364,0.0291,0.0156,0.0264
FR,Expenditure on old age,13.4814,13.3313,13.2423,13.0922,14.1048
FR,Expenditure on outpatient services,2.9143,2.9095,2.9078,2.8951,3.137
FR,Expenditure on police services,0.9319,0.9368,0.9309,0.9393,0.9997
FR,Expenditure on pollution abatement,0.0721,0.0688,0.0769,0.1012,0.1103
FR,Expenditure on post-secondary non-tertiary education,0.0463,0.0442,0.0444,0.044,0.0327
FR,Expenditure on pre-primary & primary education,1.3835,1.4126,1.4034,1.3942,1.4707
FR,Expenditure on prisons,0.1543,0.1569,0.1514,0.1561,0.1726
FR,Expenditure on public health services,0.1113,0.1142,0.1163,0.1172,0.2833
FR,Expenditure on public order & safety,1.6292,1.6337,1.6231,1.6372,1.7738
FR,"Expenditure on recreation, culture, & religion",1.4082,1.4121,1.4018,1.43,1.4598
FR,Expenditure on recreational & sporting services,0.5424,0.5458,0.5394,0.5641,0.5605
FR,Expenditure on religious & community services,0.0195,0.0199,0.0201,0.0205,0.0202
FR,Expenditure on secondary education,2.3819,2.3573,2.3076,2.245,2.3833
FR,Expenditure on sickness  & disability,2.9148,2.8881,2.9008,2.9017,3.2859
FR,Expenditure on social protection,24.4417,24.1741,23.9034,23.8208,27.2668
FR,Expenditure on street lighting,0.0606,0.0613,0.0629,0.0627,0.0639
FR,Expenditure on subsidiary services to education,0.6974,0.69,0.68,0.6756,0.698
FR,Expenditure on survivors,1.5401,1.5107,1.4802,1.4549,1.5535
FR,Expenditure on tertiary education,0.624,0.6234,0.6328,0.6377,0.6785
FR,Expenditure on transport,1.967,1.9795,1.9874,2.0121,2.1847
FR,Expenditure on unemployment,1.9662,1.9181,1.8664,1.8433,3.2934
FR,Expenditure on waste management,0.489,0.4857,0.4937,0.4952,0.5259
FR,Expenditure on waste water management,0.1911,0.1928,0.1985,0.2063,0.2069
FR,Expenditure on water supply,0.1206,0.1218,0.1229,0.1286,0.1314
GB,Expenditure,41.0924,40.7213,40.4259,40.3453,51.4575
GB,"Expenditure on agriculture, fishing, forestry, & hunting",0.117,0.1153,0.1115,0.1148,0.2398
GB,Expenditure on biodiversity & landscape protection,0.0291,0.0266,0.0217,0.0193,0.0181
GB,Expenditure on broadcasting & publishing ,0.2325,0.2291,0.2155,0.2178,0.2328
GB,Expenditure on civil defense,0.0067,0.0093,0.0036,0.0031,0.008
GB,Expenditure on communication,0.0206,0.0119,0.0132,0.0076,0.006
GB,Expenditure on community development,0.3059,0.3183,0.3247,0.3601,0.4055
GB,Expenditure on cultural services,0.262,0.2577,0.2322,0.2249,0.2627
GB,Expenditure on defense,1.8904,1.865,1.8381,1.9586,2.1263
GB,Expenditure on economic affairs,3.103,3.2474,3.3755,3.5068,8.2208
GB,"Expenditure on economic, commercial, & labour affairs",0.4874,0.5546,0.6364,0.721,3.7823
GB,Expenditure on education,5.021,4.8773,4.7415,4.7408,5.4331
GB,Expenditure on education not definable by level,0.3261,0.3184,0.3093,0.2989,0.4817
GB,Expenditure on environment protection,0.7203,0.7032,0.6643,0.6397,0.7163
GB,Expenditure on family & children,1.3196,1.2452,1.2471,1.2132,1.3028
GB,Expenditure on fire protection services,0.1385,0.1477,0.1466,0.1497,0.1646
GB,Expenditure on foreign military aid,0.0224,0.0346,0.0385,0.0194,0.0239
GB,Expenditure on fuel & energy,0.2503,0.3004,0.3387,0.3568,0.4123
GB,Expenditure on general public services,4.4503,4.6482,4.5842,4.2291,5.2628
GB,Expenditure on health,7.4807,7.375,7.3996,7.5677,9.8086
GB,Expenditure on hospital services,5.3336,5.3603,5.3862,5.4894,7.5191
GB,Expenditure on housing,1.1812,1.0842,0.9917,0.8426,0.8195
GB,Expenditure on housing & community amenities,0.5897,0.6712,0.6696,0.7778,0.7747
GB,Expenditure on housing development,0.1789,0.2354,0.2218,0.2681,0.2192
GB,Expenditure on law courts,0.3843,0.378,0.3792,0.3599,0.4103
GB,"Expenditure on medical products, appliances, & equip",0.5351,0.5078,0.4774,0.4668,0.4959
GB,Expenditure on military defense,1.7273,1.7152,1.6916,1.8265,1.9966
GB,"Expenditure on mining, manufacturing, & construction",0.0122,0.013,0.0123,0.0127,0.0141
GB,Expenditure on old age,8.4039,8.1915,8.1615,8.1146,8.9196
GB,Expenditure on outpatient services,0.9907,0.9744,0.9585,0.9889,1.0679
GB,Expenditure on police services,0.9764,0.9796,0.9838,0.984,1.0974
GB,Expenditure on pollution abatement,0.006,0.0027,0.0027,0.0059,0.0061
GB,Expenditure on post-secondary non-tertiary education,0.4099,0.3509,0.3791,0.3401,0.2313
GB,Expenditure on pre-primary & primary education,1.1585,1.0602,0.9879,0.96,1.0629
GB,Expenditure on prisons,0.201,0.2064,0.1948,0.1758,0.2243
GB,Expenditure on public health services,0.2315,0.221,0.2064,0.1999,0.2175
GB,Expenditure on public order & safety,1.7849,1.7955,1.7847,1.7721,2.0167
GB,"Expenditure on recreation, culture, & religion",0.6294,0.6417,0.5992,0.5942,0.6617
GB,Expenditure on recreational & sporting services,0.1737,0.1739,0.172,0.1684,0.1795
GB,Expenditure on religious & community services,0.0054,0.0061,0.0057,0.0056,0.0053
GB,Expenditure on secondary education,2.2436,2.1342,2.0118,2.0763,2.4221
GB,Expenditure on sickness  & disability,2.4648,2.4079,2.3993,2.2927,2.5127
GB,Expenditure on social protection,15.4227,14.8967,14.7693,14.5584,16.4365
GB,Expenditure on street lighting,0.0372,0.0355,0.0337,0.0332,0.0371
GB,Expenditure on subsidiary services to education,0.0269,0.0276,0.0287,0.0332,0.057
GB,Expenditure on survivors,0.0576,0.0491,0.051,0.0515,0.0541
GB,Expenditure on tertiary education,0.5522,0.6199,0.6324,0.6087,0.7188
GB,Expenditure on transport,1.7272,1.746,1.7497,1.777,2.2842
GB,Expenditure on unemployment,0.1164,0.0973,0.0872,0.0564,0.072
GB,Expenditure on waste management,0.5592,0.549,0.5367,0.5181,0.578
GB,Expenditure on waste water management,0.0,0.0,0.0,0.0,0.0
GB,Expenditure on water supply,0.0182,0.0222,0.0198,0.0196,0.0213
GE,Expenditure,32.3046,31.1898,29.4428,30.8804,36.2687
GE,"Expenditure on agriculture, fishing, forestry, & hunting",0.7406,0.59,0.522,0.6891,0.941
GE,Expenditure on biodiversity & landscape protection,0.1725,0.1553,0.1224,0.1716,0.2109
GE,Expenditure on broadcasting & publishing ,0.1459,0.1344,0.139,0.144,0.1945
GE,Expenditure on civil defense,0.0165,0.0135,0.0126,0.0116,0.0024
GE,Expenditure on communication,0.0,0.0,0.0,0.0,0.0
GE,Expenditure on community development,0.2051,0.1362,0.115,0.1513,0.1327
GE,Expenditure on cultural services,0.6879,0.539,0.5599,0.562,0.461
GE,Expenditure on defense,2.0474,1.7232,1.6455,1.6434,1.8501
GE,Expenditure on economic affairs,3.6042,4.8038,4.8862,5.7396,6.6004
GE,"Expenditure on economic, commercial, & labour affairs",0.2567,0.4926,0.1814,0.1744,0.3428
GE,Expenditure on education,4.849,4.7142,4.2021,4.3671,4.3766
GE,Expenditure on education not definable by level,0.0028,0.0029,0.0052,0.0043,0.0077
GE,Expenditure on environment protection,0.5511,0.4973,0.4213,0.6229,0.7131
GE,Expenditure on family & children,2.0273,1.7436,1.5868,1.6462,2.2742
GE,Expenditure on fire protection services,0.1655,0.1514,0.0818,0.202,0.1658
GE,Expenditure on foreign military aid,0.1139,0.0989,0.0857,0.0885,0.0913
GE,Expenditure on fuel & energy,0.0502,0.0302,0.0298,0.1243,0.1662
GE,Expenditure on general public services,4.4009,4.0354,3.6375,3.5379,3.7092
GE,Expenditure on health,2.9682,2.8331,2.7664,2.7219,3.6739
GE,Expenditure on hospital services,0.5087,0.4833,0.4361,0.4481,0.5462
GE,Expenditure on housing,0.0645,0.0591,0.0525,0.1973,0.1011
GE,Expenditure on housing & community amenities,1.2817,1.105,0.8608,1.1908,1.625
GE,Expenditure on housing development,0.295,0.2333,0.2357,0.2749,0.3254
GE,Expenditure on law courts,0.4593,0.4242,0.3357,0.3161,0.2838
GE,"Expenditure on medical products, appliances, & equip",0.0209,0.0299,0.0296,0.0288,0.0093
GE,Expenditure on military defense,1.8024,1.5009,0.6991,0.6948,0.6846
GE,"Expenditure on mining, manufacturing, & construction",0.0031,0.0103,0.026,0.0063,0.038
GE,Expenditure on old age,4.4146,4.1966,3.9216,4.0114,4.651
GE,Expenditure on outpatient services,2.0265,1.8539,1.8135,1.7942,2.0357
GE,Expenditure on police services,1.9966,1.8059,1.6707,1.58,1.6088
GE,Expenditure on pollution abatement,0.0033,0.0025,0.0031,0.0024,0.0069
GE,Expenditure on post-secondary non-tertiary education,0.1445,0.1526,0.1251,0.1297,0.1514
GE,Expenditure on pre-primary & primary education,0.6223,0.592,0.5913,0.6152,0.6237
GE,Expenditure on prisons,0.3603,0.3204,0.3085,0.2798,0.2836
GE,Expenditure on public health services,0.2271,0.1864,0.213,0.2195,0.166
GE,Expenditure on public order & safety,3.7563,3.4309,3.1175,2.9747,2.9974
GE,"Expenditure on recreation, culture, & religion",1.4293,1.2622,1.3588,1.3092,1.1714
GE,Expenditure on recreational & sporting services,0.4948,0.5073,0.565,0.5116,0.3938
GE,Expenditure on religious & community services,0.0187,0.0142,0.0157,0.015,0.0154
GE,Expenditure on secondary education,1.4695,1.4501,1.3671,1.5997,1.744
GE,Expenditure on sickness  & disability,0.0502,0.0437,0.0442,0.0587,0.1078
GE,Expenditure on social protection,7.4166,6.7848,6.5467,6.773,9.5517
GE,Expenditure on street lighting,0.1317,0.129,0.1148,0.1373,0.1232
GE,Expenditure on subsidiary services to education,0.2464,0.2196,0.2453,0.2416,0.2133
GE,Expenditure on survivors,0.0022,0.0017,0.0011,0.0016,0.0012
GE,Expenditure on tertiary education,1.5141,1.3733,1.0875,0.9798,0.9045
GE,Expenditure on transport,2.8095,3.4415,3.8586,4.1793,4.6514
GE,Expenditure on unemployment,0.0006,0.0007,0.0007,0.0006,0.4912
GE,Expenditure on waste management,0.1822,0.1425,0.1177,0.2639,0.325
GE,Expenditure on waste water management,0.0547,0.054,0.0395,0.0568,0.0509
GE,Expenditure on water supply,0.3541,0.3754,0.1419,0.3163,0.751
GR,Expenditure,49.9251,48.3765,48.3878,47.7703,59.5526
GR,"Expenditure on agriculture, fishing, forestry, & hunting",0.2468,0.2343,0.2565,0.2394,0.4782
GR,Expenditure on biodiversity & landscape protection,0.0023,0.0023,0.0022,0.0022,0.0018
GR,Expenditure on broadcasting & publishing ,0.0838,0.0852,0.0929,0.0921,0.1055
GR,Expenditure on civil defense,0.0,0.0,0.0,0.0,0.0
GR,Expenditure on communication,0.0069,0.0073,0.0095,0.0191,0.0832
GR,Expenditure on community development,0.0006,0.0,0.0006,0.0005,0.0006
GR,Expenditure on cultural services,0.1395,0.1699,0.1586,0.145,0.167
GR,Expenditure on defense,2.127,2.5323,2.2645,1.9791,2.5574
GR,Expenditure on economic affairs,4.2362,3.5647,3.5799,3.925,9.8933
GR,"Expenditure on economic, commercial, & labour affairs",0.2095,0.2551,0.2164,0.3064,5.4616
GR,Expenditure on education,4.0215,3.8859,4.0912,3.985,4.4401
GR,Expenditure on education not definable by level,0.0092,0.0096,0.01,0.0098,0.0103
GR,Expenditure on environment protection,1.51,1.4005,1.381,1.3685,1.6306
GR,Expenditure on family & children,0.6594,0.6785,0.8702,0.8942,1.0113
GR,Expenditure on fire protection services,0.2927,0.289,0.3021,0.2846,0.3449
GR,Expenditure on foreign military aid,0.0,0.0,0.0,0.0,0.0
GR,Expenditure on fuel & energy,0.0333,0.0186,0.0017,0.0343,0.0193
GR,Expenditure on general public services,8.8311,8.4046,8.3721,7.855,8.2995
GR,Expenditure on health,5.341,5.4671,5.5662,5.7444,6.6785
GR,Expenditure on hospital services,3.1888,3.2069,3.3862,3.4572,3.9993
GR,Expenditure on housing,0.0069,0.0243,0.01,0.199,0.2364
GR,Expenditure on housing & community amenities,0.229,0.2072,0.232,0.2094,0.2647
GR,Expenditure on housing development,0.0,0.0,0.0,0.0,0.0
GR,Expenditure on law courts,0.3346,0.3364,0.3733,0.3648,0.3992
GR,"Expenditure on medical products, appliances, & equip",1.6139,1.6184,1.4639,1.5353,1.7916
GR,Expenditure on military defense,2.127,2.5323,2.2645,1.9791,2.5574
GR,"Expenditure on mining, manufacturing, & construction",0.1033,0.0909,0.0996,0.0878,0.0995
GR,Expenditure on old age,15.9421,14.0241,13.7731,13.8425,15.6751
GR,Expenditure on outpatient services,0.4741,0.4894,0.5592,0.5708,0.6169
GR,Expenditure on police services,1.4377,1.409,1.4845,1.3598,1.5148
GR,Expenditure on pollution abatement,0.7564,0.6977,0.6031,0.6123,0.7266
GR,Expenditure on post-secondary non-tertiary education,0.0,0.0,0.0,0.0,0.0
GR,Expenditure on pre-primary & primary education,1.3378,1.2994,1.2942,1.2714,1.4045
GR,Expenditure on prisons,0.0884,0.0875,0.089,0.0856,0.0868
GR,Expenditure on public health services,0.0063,0.0079,0.0111,0.0191,0.0971
GR,Expenditure on public order & safety,2.1775,2.1467,2.2768,2.0991,2.3651
GR,"Expenditure on recreation, culture, & religion",0.7473,0.7869,0.8474,0.8227,0.9546
GR,Expenditure on recreational & sporting services,0.3633,0.3754,0.439,0.4291,0.509
GR,Expenditure on religious & community services,0.0132,0.0141,0.0139,0.0142,0.0169
GR,Expenditure on secondary education,1.3103,1.2836,1.2736,1.2502,1.3846
GR,Expenditure on sickness  & disability,1.5054,1.7313,1.5379,1.6111,1.677
GR,Expenditure on social protection,20.7046,19.9806,19.7767,19.7821,22.4688
GR,Expenditure on street lighting,0.0597,0.0604,0.0618,0.0627,0.0742
GR,Expenditure on subsidiary services to education,0.0918,0.0819,0.099,0.0911,0.0754
GR,Expenditure on survivors,1.7534,2.1473,2.0603,2.038,2.3295
GR,Expenditure on tertiary education,0.8259,0.8129,0.9726,0.8991,1.0366
GR,Expenditure on transport,3.0969,2.2675,1.9263,1.8843,2.0835
GR,Expenditure on unemployment,0.4873,0.4911,0.5403,0.603,0.9154
GR,Expenditure on waste management,0.6451,0.63,0.6972,0.6952,0.8316
GR,Expenditure on waste water management,0.0913,0.0548,0.0623,0.0463,0.0567
GR,Expenditure on water supply,0.1687,0.1468,0.1697,0.1461,0.19
GT,Expenditure,15.1927,14.3636,16.1504,16.787,17.9736
GT,"Expenditure on agriculture, fishing, forestry, & hunting",0.1805,0.3383,0.243,0.2035,0.1396
GT,Expenditure on biodiversity & landscape protection,0.0982,0.0611,0.0999,0.1018,0.1132
GT,Expenditure on broadcasting & publishing ,0.0078,0.0043,0.0092,0.0084,0.0108
GT,Expenditure on civil defense,0.0551,0.0016,0.0516,0.0134,0.0137
GT,Expenditure on communication,0.0097,0.0116,0.0078,0.0104,0.0086
GT,Expenditure on community development,0.1065,0.1989,0.0959,0.1243,0.0967
GT,Expenditure on cultural services,0.0616,0.0591,0.0749,0.0713,0.0579
GT,Expenditure on defense,0.3267,0.2847,0.2717,0.2948,0.281
GT,Expenditure on economic affairs,1.2691,1.9186,1.7251,1.7194,1.4989
GT,"Expenditure on economic, commercial, & labour affairs",0.0932,0.1077,0.1013,0.1047,0.1625
GT,Expenditure on education,2.7496,2.4653,2.958,3.1215,3.4303
GT,Expenditure on education not definable by level,0.0919,0.1012,0.1256,0.1247,0.0906
GT,Expenditure on environment protection,0.2803,0.2332,0.3392,0.4178,0.3541
GT,Expenditure on family & children,0.1694,0.2626,0.1487,0.1424,0.1528
GT,Expenditure on fire protection services,0.0236,0.0264,0.0194,0.0246,0.027
GT,Expenditure on foreign military aid,0.0103,0.0121,0.0094,0.0103,0.0106
GT,Expenditure on fuel & energy,0.0654,0.045,0.0807,0.0268,0.0889
GT,Expenditure on general public services,3.4548,2.8941,3.4494,3.5683,3.5824
GT,Expenditure on health,2.1541,1.8699,2.0975,2.2499,2.222
GT,Expenditure on hospital services,0.4013,0.4617,0.3574,0.3986,0.4035
GT,Expenditure on housing,0.0294,0.0617,0.0343,0.0523,0.0684
GT,Expenditure on housing & community amenities,0.4113,0.5783,0.4735,0.5962,0.4565
GT,Expenditure on housing development,0.0354,0.0553,0.0459,0.0915,0.0488
GT,Expenditure on law courts,0.5157,0.4708,0.5289,0.5531,0.5619
GT,"Expenditure on medical products, appliances, & equip",0.0008,0.0047,0.0039,0.0066,0.0051
GT,Expenditure on military defense,0.1886,0.271,0.1549,0.2042,0.1871
GT,"Expenditure on mining, manufacturing, & construction",0.004,0.0086,0.0043,0.0032,0.0032
